frame_number,track_id,vehicle_class,x1,y1,x2,y2,centroid_x,centroid_y,confidence
356,245,car,640.09,439.93,744.04,552.33,692.07,496.13,0.8859
356,284,truck,429.75,480.73,584.63,642.95,507.19,561.84,0.4971
356,379,car,685.89,285.37,760.69,359.75,723.29,322.56,0.8764
356,626,car,582.83,232.54,657.92,305.69,620.38,269.11,0.6413
356,441,car,795.88,189.3,847.93,250.15,821.91,219.73,0.7797
356,856,truck,929.85,72.63,964.9,127.14,947.38,99.89,0.5474
356,867,car,708.45,141.65,757.27,183.97,732.86,162.81,0.8407
356,763,car,763.38,91.44,802.12,124.64,782.75,108.04,0.8183
356,603,car,409.98,984.62,507.15,1080.0,458.57,1032.31,0.6176
356,925,motorcycle,1285.81,746.28,1325.29,815.17,1305.55,780.72,0.5977
356,17,car,1408.37,626.8,1497.63,726.94,1453.0,676.87,0.7102
356,924,motorcycle,760.68,729.76,814.54,822.65,787.61,776.2,0.6851
356,950,motorcycle,715.69,608.39,762.36,686.43,739.02,647.41,0.6325
356,15,truck,1316.98,352.47,1397.09,468.46,1357.04,410.47,0.7001
356,612,car,902.64,343.19,956.35,419.47,929.5,381.33,0.5149
356,928,motorcycle,1285.25,580.89,1317.99,632.94,1301.62,606.92,0.5787
356,1055,motorcycle,1198.85,486.94,1224.54,531.65,1211.69,509.3,0.4694
356,839,car,986.92,173.76,1020.08,222.06,1003.5,197.91,0.5171
356,33,car,1241.38,345.81,1288.83,401.83,1265.1,373.82,0.3104
356,21,car,1657.92,1016.75,1803.58,1079.15,1730.75,1047.95,0.3431
356,1000,truck,812.17,63.4,853.55,108.11,832.86,85.76,0.417
356,1114,motorcycle,580.47,355.71,610.99,404.09,595.73,379.9,0.3321
356,885,car,893.13,68.48,924.42,98.43,908.78,83.45,0.5742
356,1150,car,1184.87,220.42,1218.01,252.62,1201.44,236.52,0.3148
356,999,truck,1240.27,248.08,1288.29,312.72,1264.28,280.4,0.2979
356,1009,car,887.7,131.34,918.35,174.69,903.02,153.01,0.3689
356,1152,car,1232.95,323.0,1273.49,373.41,1253.22,348.2,0.3072
356,968,truck,938.59,28.0,963.15,65.55,950.87,46.77,0.3494
357,6,car,1397.15,521.3,1500.08,635.99,1448.62,578.64,0.8436
357,19,car,1339.95,555.32,1421.25,649.38,1380.6,602.35,0.7413
357,29,car,1260.45,370.38,1307.61,429.1,1284.03,399.74,0.6487
357,31,car,1315.43,493.48,1373.47,566.63,1344.45,530.05,0.5823
357,144,car,841.33,223.26,894.22,279.76,867.78,251.51,0.8634
357,201,car,716.24,191.5,774.87,241.98,745.56,216.74,0.8312
357,181,car,300.65,441.94,438.93,568.62,369.79,505.28,0.8657
357,245,car,636.68,443.33,741.67,556.9,689.18,500.12,0.8519
357,284,truck,425.23,486.06,580.3,648.34,502.77,567.2,0.3232
357,379,car,683.82,286.49,759.18,361.43,721.5,323.96,0.895
357,626,car,580.05,232.56,656.31,306.78,618.18,269.67,0.604
357,441,car,794.6,189.39,846.84,250.46,820.72,219.92,0.6935
357,856,truck,929.49,71.72,964.65,126.37,947.07,99.05,0.5395
357,867,car,707.47,141.41,756.45,183.89,731.96,162.65,0.8266
357,763,car,762.36,90.75,801.36,124.05,781.86,107.4,0.7688
357,603,car,407.86,1003.37,493.16,1080.0,450.51,1041.69,0.5195
357,925,motorcycle,1287.79,751.95,1327.4,820.91,1307.59,786.43,0.65
357,17,car,1409.8,626.17,1496.75,723.72,1453.28,674.94,0.6952
357,924,motorcycle,757.29,739.39,812.47,834.86,784.88,787.13,0.7479
357,950,motorcycle,710.87,615.09,758.99,695.4,734.93,655.25,0.6261
357,15,truck,1317.07,351.08,1397.24,467.32,1357.15,409.2,0.546
357,612,car,901.69,344.22,956.66,422.73,929.17,383.48,0.5037
357,928,motorcycle,1286.39,581.71,1319.14,633.71,1302.77,607.71,0.5651
357,1055,motorcycle,1199.97,488.18,1226.32,534.22,1213.15,511.2,0.4137
357,839,car,986.96,172.93,1020.01,221.02,1003.49,196.98,0.3839
357,33,car,1240.01,341.39,1289.36,400.13,1264.68,370.76,0.3894
357,21,car,1660.43,1016.77,1807.86,1079.18,1734.15,1047.97,0.3318
357,1000,car,814.55,70.6,848.91,107.18,831.73,88.89,0.5412
357,1114,motorcycle,576.83,357.08,608.16,406.57,592.49,381.83,0.2821
357,885,car,892.87,67.84,923.94,97.3,908.4,82.57,0.5652
357,1009,car,886.9,130.37,918.08,174.63,902.49,152.5,0.3008
357,1152,car,1232.51,321.32,1273.08,371.65,1252.79,346.48,0.2626
357,968,truck,938.91,27.11,962.82,63.26,950.87,45.19,0.3857
358,6,car,1396.83,519.97,1499.85,634.79,1448.34,577.38,0.8454
358,19,car,1340.28,554.74,1420.33,647.3,1380.31,601.02,0.719
358,29,car,1259.59,368.41,1307.89,428.68,1283.74,398.55,0.6472
358,31,car,1314.98,492.35,1373.69,566.1,1344.33,529.23,0.6144
358,144,car,840.03,223.58,893.45,280.56,866.74,252.07,0.876
358,201,car,714.63,191.17,773.37,241.77,744.0,216.47,0.8361
358,181,car,294.18,444.82,434.34,573.26,364.26,509.04,0.6378
358,245,car,633.83,446.46,739.66,560.99,686.74,503.73,0.8338
358,284,truck,420.77,492.31,575.86,654.35,498.32,573.33,0.6025
358,379,car,681.72,287.84,757.53,363.25,719.62,325.54,0.8745
358,626,car,576.84,232.16,654.47,307.76,615.65,269.96,0.7204
358,441,car,793.47,189.85,846.13,251.19,819.8,220.52,0.7651
358,856,truck,929.6,71.91,964.11,125.35,946.85,98.63,0.5562
358,867,car,706.01,140.76,755.58,183.82,730.79,162.29,0.8353
358,763,car,761.29,89.74,800.75,123.45,781.02,106.59,0.7991
358,925,motorcycle,1289.74,755.38,1329.75,825.06,1309.74,790.22,0.572
358,17,car,1410.75,625.53,1496.43,721.75,1453.59,673.64,0.6568
358,924,motorcycle,753.98,750.48,809.04,845.85,781.51,798.16,0.7884
358,950,motorcycle,707.33,623.92,755.41,703.51,731.37,663.71,0.6001
358,15,truck,1317.2,349.84,1397.21,465.86,1357.21,407.85,0.5763
358,612,car,901.29,345.82,956.27,424.62,928.78,385.22,0.6327
358,928,motorcycle,1288.09,582.87,1320.77,634.44,1304.43,608.66,0.5662
358,1055,motorcycle,1201.24,490.85,1226.89,535.68,1214.07,513.26,0.4876
358,839,car,987.45,171.15,1019.97,218.38,1003.71,194.77,0.3975
358,33,car,1239.47,337.86,1289.87,398.48,1264.67,368.17,0.4217
358,21,car,1660.56,1016.73,1809.48,1079.14,1735.02,1047.93,0.2996
358,1000,car,815.44,73.52,846.81,106.46,831.12,89.99,0.4979
358,885,car,892.87,66.8,923.47,95.68,908.17,81.24,0.3657
358,1009,car,886.28,129.83,917.54,174.3,901.91,152.06,0.4213
358,968,truck,937.5,26.53,963.61,66.36,950.55,46.44,0.3354
358,999,car,1238.38,244.37,1286.75,309.44,1262.56,276.9,0.2614
359,6,car,1396.89,518.73,1499.28,632.83,1448.09,575.78,0.8326
359,19,car,1340.6,553.71,1420.01,645.36,1380.3,599.54,0.723
359,29,car,1259.28,366.88,1307.68,427.32,1283.48,397.1,0.6187
359,31,car,1315.46,490.88,1373.94,563.96,1344.7,527.42,0.6525
359,144,car,838.71,223.77,892.53,281.08,865.62,252.43,0.8664
359,201,car,712.55,191.03,771.43,241.8,741.99,216.41,0.8296
359,181,car,287.61,447.97,429.32,577.85,358.47,512.91,0.8052
359,245,car,630.23,449.35,737.02,564.99,683.62,507.17,0.8635
359,284,truck,415.17,496.18,572.04,659.99,493.6,578.09,0.5115
359,379,car,677.37,288.48,754.6,364.8,715.98,326.64,0.882
359,626,car,574.47,232.64,652.76,308.92,613.61,270.78,0.7643
359,441,car,792.39,190.33,845.24,251.64,818.81,220.98,0.7398
359,856,truck,931.36,79.35,961.55,124.91,946.46,102.13,0.4612
359,867,car,704.37,140.24,754.31,183.61,729.34,161.92,0.8506
359,763,car,760.27,89.37,799.49,122.78,779.88,106.07,0.7678
359,925,motorcycle,1291.56,759.11,1332.5,830.52,1312.03,794.82,0.7095
359,17,car,1410.05,624.41,1496.53,721.55,1453.29,672.98,0.5901
359,924,motorcycle,751.64,763.73,805.54,857.77,778.59,810.75,0.6957
359,950,motorcycle,702.99,632.05,751.94,712.78,727.47,672.42,0.5705
359,15,truck,1317.34,348.5,1397.18,464.25,1357.26,406.38,0.5886
359,612,car,900.97,346.8,955.21,424.57,928.09,385.69,0.7279
359,928,motorcycle,1289.24,583.87,1322.1,635.37,1305.67,609.62,0.6139
359,1055,motorcycle,1202.48,492.74,1227.76,536.98,1215.12,514.86,0.5367
359,839,car,986.76,169.88,1020.26,218.69,1003.51,194.28,0.444
359,33,car,1240.52,337.24,1289.04,395.82,1264.78,366.53,0.3953
359,21,car,1658.7,1016.34,1809.26,1079.08,1733.98,1047.71,0.3646
359,1000,car,816.25,75.17,846.0,105.85,831.12,90.51,0.6103
359,885,truck,892.25,64.89,923.52,94.45,907.89,79.67,0.3819
359,1009,car,885.41,128.91,917.09,174.24,901.25,151.57,0.5686
359,968,truck,937.03,25.52,963.16,65.16,950.09,45.34,0.3654
359,999,truck,1238.93,243.0,1286.56,306.64,1262.75,274.82,0.2569
359,1025,motorcycle,1459.96,689.61,1492.49,737.27,1476.22,713.44,0.3202
359,1110,car,849.61,78.01,886.7,114.77,868.15,96.39,0.3181
359,1150,car,1184.58,219.24,1216.64,250.5,1200.61,234.87,0.3051
359,1114,motorcycle,568.31,358.35,601.37,410.11,584.84,384.23,0.2698
359,1152,car,1233.32,318.6,1273.43,368.31,1253.38,343.45,0.2706
360,6,car,1396.3,517.29,1498.88,631.69,1447.59,574.49,0.8246
360,19,car,1340.45,552.34,1421.55,645.86,1381.0,599.1,0.7451
360,29,car,1259.14,365.55,1307.52,426.04,1283.33,395.8,0.5944
360,31,car,1315.07,489.24,1374.57,563.57,1344.82,526.41,0.6596
360,144,car,837.52,224.02,891.78,281.86,864.65,252.94,0.8668
360,201,car,710.29,191.17,769.59,242.3,739.94,216.74,0.8222
360,181,car,281.02,450.67,423.98,581.71,352.5,516.19,0.7846
360,245,car,626.57,453.25,735.08,570.72,680.82,511.99,0.8642
360,284,truck,409.6,499.38,568.33,664.83,488.96,582.1,0.6237
360,379,car,674.33,289.57,752.64,366.54,713.48,328.06,0.8925
360,626,car,572.09,233.34,650.8,310.05,611.44,271.7,0.7565
360,441,car,791.28,191.32,844.23,252.39,817.76,221.86,0.6291
360,856,truck,928.94,71.04,963.87,123.99,946.4,97.52,0.6434
360,867,car,703.12,139.61,753.31,183.17,728.22,161.39,0.8658
360,763,car,758.65,88.33,798.5,122.23,778.57,105.28,0.7637
360,925,motorcycle,1294.09,764.14,1335.63,836.3,1314.86,800.22,0.6048
360,17,car,1407.03,622.85,1495.79,722.11,1451.41,672.48,0.5498
360,924,motorcycle,748.38,774.42,803.59,870.27,775.99,822.34,0.6623
360,950,motorcycle,697.95,642.0,746.88,722.88,722.41,682.44,0.5981
360,15,truck,1317.02,347.17,1396.88,462.8,1356.95,404.99,0.6401
360,612,car,900.42,347.78,955.2,426.46,927.81,387.12,0.6779
360,928,motorcycle,1290.34,584.87,1323.84,637.19,1307.09,611.03,0.6209
360,1055,motorcycle,1203.38,495.17,1228.03,538.21,1215.7,516.69,0.5997
360,839,car,986.7,168.65,1020.35,217.75,1003.53,193.2,0.3454
360,33,car,1241.1,336.8,1288.9,394.66,1265.0,365.73,0.35
360,1000,car,816.29,75.28,845.79,105.27,831.04,90.27,0.7161
360,885,car,891.52,63.46,923.47,93.76,907.49,78.61,0.3119
360,1009,car,884.72,128.51,916.39,174.07,900.55,151.29,0.5637
360,968,truck,937.26,24.61,962.89,63.23,950.07,43.92,0.3311
360,1025,motorcycle,1459.27,689.02,1492.51,736.62,1475.89,712.82,0.3211
360,1110,car,849.65,78.25,886.46,114.37,868.05,96.31,0.4571
360,1114,motorcycle,565.56,361.66,598.41,412.84,581.98,387.25,0.4811
360,1152,car,1232.84,317.15,1273.3,367.25,1253.07,342.2,0.321
361,6,car,1395.42,515.72,1498.62,630.88,1447.02,573.3,0.8278
361,19,car,1339.57,550.99,1423.02,647.48,1381.3,599.23,0.7106
361,29,car,1259.26,363.3,1306.97,422.83,1283.12,393.07,0.5385
361,31,car,1314.76,487.81,1374.78,562.71,1344.77,525.26,0.6549
361,144,car,836.64,224.49,890.97,282.41,863.8,253.45,0.8606
361,201,car,708.46,191.2,768.19,242.81,738.33,217.0,0.8261
361,181,car,274.21,454.25,418.66,586.61,346.44,520.43,0.8265
361,245,car,622.79,456.73,732.95,576.11,677.87,516.42,0.8756
361,284,truck,404.22,503.23,564.18,669.79,484.2,586.51,0.5883
361,379,car,672.06,290.45,751.62,368.57,711.84,329.51,0.8858
361,626,car,568.94,233.59,648.2,310.99,608.57,272.29,0.6493
361,441,car,790.15,191.82,842.94,252.37,816.54,222.1,0.6651
361,856,truck,927.93,67.9,964.28,123.11,946.1,95.5,0.6335
361,867,car,702.39,139.46,752.07,182.45,727.23,160.95,0.8584
361,763,car,757.48,87.57,797.51,121.62,777.5,104.6,0.8124
361,925,motorcycle,1295.45,768.65,1337.81,842.19,1316.63,805.42,0.6939
361,17,car,1405.57,621.57,1494.81,720.81,1450.19,671.19,0.646
361,924,motorcycle,744.9,787.58,798.99,882.55,771.95,835.07,0.5923
361,950,motorcycle,695.11,651.53,744.77,733.18,719.94,692.36,0.5789
361,15,truck,1316.82,345.58,1396.94,461.43,1356.88,403.5,0.6279
361,612,car,899.6,348.57,955.16,428.67,927.38,388.62,0.6593
361,928,motorcycle,1291.61,585.68,1325.25,637.99,1308.43,611.84,0.6334
361,1055,motorcycle,1203.58,496.2,1228.94,540.48,1216.26,518.34,0.6586
361,839,truck,986.26,167.7,1019.92,216.88,1003.09,192.29,0.4084
361,33,car,1242.08,335.59,1286.35,388.69,1264.22,362.14,0.4738
361,1000,car,815.88,74.6,845.62,104.37,830.75,89.49,0.7365
361,885,car,891.05,62.48,923.08,93.02,907.06,77.75,0.3312
361,1009,car,884.24,128.38,915.67,173.73,899.95,151.05,0.5878
361,1025,motorcycle,1459.12,688.93,1492.25,735.96,1475.68,712.44,0.3857
361,1110,car,848.68,78.6,885.11,113.96,866.9,96.28,0.463
361,1114,motorcycle,562.3,362.45,595.64,414.7,578.97,388.58,0.3287
361,1152,car,1231.9,315.39,1272.96,366.14,1252.43,340.76,0.2985
361,1173,car,404.15,502.7,566.88,668.83,485.52,585.76,0.4746
361,1063,truck,861.54,18.2,901.14,68.11,881.34,43.16,0.347
362,6,car,1395.06,513.83,1498.92,630.04,1446.99,571.94,0.8201
362,19,car,1340.81,550.08,1423.47,645.2,1382.14,597.64,0.7121
362,29,car,1258.72,362.36,1307.13,422.9,1282.93,392.63,0.5208
362,31,car,1313.66,486.53,1374.63,562.76,1344.15,524.64,0.6334
362,144,car,835.68,224.88,890.04,282.79,862.86,253.84,0.8479
362,201,car,706.49,191.35,766.49,243.3,736.49,217.33,0.8195
362,181,car,267.27,457.21,413.75,591.52,340.51,524.36,0.7961
362,245,car,618.79,460.19,730.4,581.3,674.59,520.74,0.8516
362,284,truck,398.17,507.11,559.93,675.38,479.05,591.25,0.6555
362,379,car,670.34,291.32,750.7,370.31,710.52,330.81,0.8741
362,626,car,565.95,233.73,646.18,312.12,606.06,272.93,0.7063
362,441,car,789.08,192.31,842.0,252.62,815.54,222.47,0.6768
362,856,truck,927.43,66.36,964.05,122.1,945.74,94.23,0.5092
362,867,car,701.24,139.13,750.87,181.93,726.06,160.53,0.8482
362,763,car,755.79,86.22,797.07,121.4,776.43,103.81,0.7511
362,925,motorcycle,1297.77,775.21,1338.97,846.3,1318.37,810.75,0.5922
362,17,car,1405.04,619.91,1494.7,719.02,1449.87,669.46,0.6493
362,924,motorcycle,740.44,800.23,794.41,895.46,767.43,847.84,0.709
362,950,motorcycle,690.34,658.71,742.02,743.6,716.18,701.15,0.6578
362,15,truck,1316.6,343.96,1396.76,459.87,1356.68,401.92,0.5839
362,612,car,899.11,348.83,954.84,429.47,926.97,389.15,0.5814
362,928,motorcycle,1292.55,586.57,1326.79,639.66,1309.67,613.11,0.6875
362,1055,motorcycle,1203.94,496.8,1230.06,542.42,1217.0,519.61,0.6664
362,839,truck,986.2,166.72,1019.81,215.87,1003.0,191.29,0.3819
362,33,car,1242.68,335.15,1284.97,385.45,1263.83,360.3,0.374
362,1000,car,815.17,73.44,845.91,103.65,830.54,88.54,0.6989
362,885,car,890.76,61.46,923.19,92.55,906.98,77.0,0.353
362,1009,car,883.6,127.47,915.33,173.41,899.47,150.44,0.5688
362,1025,motorcycle,1460.26,688.5,1493.11,735.2,1476.68,711.85,0.2775
362,1110,car,847.89,76.96,885.0,112.89,866.44,94.92,0.4946
362,1114,motorcycle,558.64,362.54,593.14,417.03,575.89,389.78,0.3149
363,6,car,1394.73,511.86,1498.33,627.84,1446.53,569.85,0.8099
363,19,car,1340.23,548.28,1422.49,642.83,1381.36,595.55,0.6345
363,29,car,1259.12,361.51,1306.6,420.8,1282.86,391.16,0.5696
363,31,car,1313.35,485.62,1374.2,561.69,1343.78,523.66,0.5908
363,144,car,833.9,225.02,888.54,283.24,861.22,254.13,0.8491
363,201,car,704.36,191.66,764.84,244.07,734.6,217.87,0.8009
363,181,car,259.53,460.35,408.71,597.45,334.12,528.9,0.8258
363,245,car,614.69,463.19,727.73,586.0,671.21,524.6,0.8677
363,284,truck,392.24,509.7,556.81,680.9,474.53,595.3,0.5493
363,379,car,668.06,292.54,749.41,372.58,708.73,332.56,0.8534
363,626,car,563.52,234.04,644.2,312.93,603.86,273.48,0.6996
363,441,car,786.82,192.53,840.36,253.44,813.59,222.98,0.656
363,856,truck,925.82,62.52,964.35,121.54,945.09,92.03,0.4795
363,867,car,699.84,138.77,749.34,181.28,724.59,160.03,0.8457
363,763,car,755.16,85.86,796.01,120.67,775.59,103.27,0.7452
363,925,motorcycle,1298.29,779.87,1340.75,853.51,1319.52,816.69,0.5988
363,17,car,1405.25,619.1,1493.9,716.47,1449.57,667.78,0.6658
363,924,motorcycle,736.86,811.96,792.21,909.92,764.53,860.94,0.5848
363,950,motorcycle,684.42,667.36,737.58,753.67,711.0,710.51,0.6772
363,15,truck,1316.2,342.56,1396.52,458.73,1356.36,400.65,0.5974
363,612,car,898.21,349.65,954.1,430.61,926.16,390.13,0.5914
363,928,motorcycle,1293.6,587.65,1328.39,641.41,1311.0,614.53,0.6557
363,1055,motorcycle,1204.3,498.45,1230.82,544.75,1217.56,521.6,0.6347
363,839,truck,986.73,165.84,1019.63,213.84,1003.18,189.84,0.3538
363,33,car,1241.54,335.16,1286.58,388.81,1264.06,361.98,0.3751
363,1000,car,814.14,72.82,845.44,102.96,829.79,87.89,0.3169
363,885,car,889.92,60.63,922.57,91.86,906.25,76.25,0.4175
363,1009,car,882.81,126.67,914.8,173.17,898.8,149.92,0.5509
363,1025,motorcycle,1460.08,688.1,1492.58,733.95,1476.33,711.02,0.3679
363,1110,car,847.41,76.24,884.57,111.98,865.99,94.11,0.4633
363,1183,truck,802.22,51.19,855.15,99.17,828.69,75.18,0.5152
363,968,truck,937.89,21.16,959.76,53.19,948.83,37.17,0.3339
363,1152,car,1233.48,314.52,1274.01,364.27,1253.74,339.39,0.2667
364,6,car,1394.85,510.57,1498.39,626.44,1446.62,568.51,0.8313
364,19,car,1340.16,546.86,1421.81,640.66,1380.98,593.76,0.6969
364,29,car,1258.57,360.41,1307.03,421.1,1282.8,390.76,0.617
364,31,car,1313.14,484.84,1373.77,560.6,1343.46,522.72,0.6583
364,144,car,832.22,225.47,887.25,284.08,859.73,254.77,0.858
364,201,car,702.69,191.97,763.31,244.58,733.0,218.27,0.7987
364,181,car,252.45,463.22,403.59,602.26,328.02,532.74,0.8246
364,245,car,611.03,466.78,725.23,591.09,668.13,528.93,0.8674
364,284,truck,386.53,513.93,552.62,686.75,469.57,600.34,0.4574
364,379,car,666.48,293.62,748.36,374.37,707.42,334.0,0.8529
364,626,car,560.95,234.33,642.1,313.71,601.53,274.02,0.8143
364,441,car,785.17,192.65,838.93,253.47,812.05,223.06,0.5492
364,856,truck,925.14,58.45,965.39,120.81,945.27,89.63,0.4391
364,867,car,698.02,138.26,747.96,181.05,722.99,159.65,0.8439
364,763,car,754.8,85.69,794.5,119.43,774.65,102.56,0.7606
364,925,motorcycle,1300.62,784.66,1341.51,854.94,1321.06,819.8,0.6193
364,17,car,1405.4,618.37,1493.48,714.43,1449.44,666.4,0.7135
364,924,motorcycle,730.82,823.47,788.38,924.24,759.6,873.85,0.5821
364,950,motorcycle,679.46,677.41,733.58,764.43,706.52,720.92,0.5262
364,15,truck,1315.79,341.28,1396.08,457.39,1355.93,399.34,0.584
364,612,car,897.99,351.45,953.98,432.76,925.99,392.1,0.6046
364,928,motorcycle,1294.68,590.47,1329.03,643.4,1311.85,616.93,0.6543
364,1055,motorcycle,1204.66,500.53,1230.87,546.63,1217.76,523.58,0.5371
364,839,car,986.8,164.83,1019.56,212.37,1003.18,188.6,0.3929
364,33,car,1239.94,331.71,1288.06,389.52,1264.0,360.61,0.4148
364,1000,car,813.13,72.2,844.6,102.08,828.87,87.14,0.4233
364,885,car,889.66,60.11,922.35,91.4,906.0,75.75,0.3247
364,1009,car,882.3,126.33,914.17,172.68,898.24,149.51,0.6039
364,1025,motorcycle,1460.39,687.11,1492.65,732.47,1476.52,709.79,0.316
364,1110,car,846.62,75.56,883.93,111.29,865.28,93.42,0.2989
364,1183,truck,800.23,51.66,854.12,100.78,827.18,76.22,0.4521
364,968,truck,937.32,20.02,959.23,51.31,948.28,35.66,0.3063
364,1152,car,1235.88,314.33,1276.5,363.18,1256.19,338.76,0.277
364,999,truck,1238.75,235.76,1285.42,297.78,1262.08,266.77,0.3291
365,6,car,1394.73,509.27,1498.01,624.9,1446.37,567.09,0.845
365,19,car,1340.76,545.91,1421.29,638.11,1381.03,592.01,0.7033
365,29,car,1258.14,358.38,1307.27,420.06,1282.71,389.22,0.5924
365,31,car,1312.77,483.52,1374.0,560.23,1343.39,521.87,0.6281
365,144,car,830.55,225.52,886.05,284.61,858.3,255.06,0.8535
365,201,car,701.19,192.0,762.24,245.03,731.72,218.51,0.7715
365,181,car,245.83,467.29,397.48,606.85,321.66,537.07,0.8369
365,245,car,607.15,470.5,722.87,596.64,665.01,533.57,0.8645
365,284,truck,380.83,518.0,549.25,693.3,465.04,605.65,0.5477
365,379,car,663.67,294.98,746.29,376.63,704.98,335.8,0.7862
365,626,car,559.01,235.06,640.16,314.38,599.59,274.72,0.7517
365,441,car,783.09,192.53,837.8,254.29,810.45,223.41,0.5229
365,856,truck,924.81,56.85,965.43,120.41,945.12,88.63,0.4302
365,867,car,696.66,137.68,746.91,180.66,721.79,159.17,0.8645
365,763,car,753.46,85.04,793.19,118.79,773.32,101.92,0.7648
365,925,motorcycle,1303.23,790.18,1345.05,861.89,1324.14,826.03,0.6796
365,17,car,1405.48,617.65,1493.62,713.19,1449.55,665.42,0.7379
365,924,motorcycle,727.7,838.22,784.68,938.86,756.19,888.54,0.5312
365,950,motorcycle,673.46,686.75,728.89,776.02,701.17,731.39,0.6829
365,15,truck,1315.71,339.48,1396.24,455.92,1355.98,397.7,0.5463
365,612,car,897.11,352.85,954.23,436.3,925.67,394.58,0.5205
365,928,motorcycle,1295.26,590.78,1330.32,644.81,1312.79,617.8,0.6495
365,1055,motorcycle,1205.45,501.89,1231.78,548.45,1218.62,525.17,0.5432
365,839,car,987.06,163.46,1019.58,210.47,1003.32,186.96,0.4993
365,33,car,1238.56,327.8,1288.44,388.33,1263.5,358.06,0.4295
365,885,car,889.28,59.42,922.11,90.86,905.69,75.14,0.5045
365,1009,car,881.66,125.68,913.63,172.14,897.65,148.91,0.6269
365,1110,car,845.8,74.68,884.13,111.22,864.96,92.95,0.457
365,1183,truck,797.87,51.22,852.65,101.62,825.26,76.42,0.5346
365,968,truck,936.74,18.38,959.15,49.71,947.95,34.04,0.2929
365,1193,car,863.32,38.6,896.15,64.33,879.73,51.47,0.3639
365,999,truck,1237.98,233.45,1285.62,296.62,1261.8,265.03,0.3698
365,679,motorcycle,1392.31,722.12,1437.0,792.43,1414.65,757.28,0.3723
366,6,car,1395.01,507.73,1498.19,623.45,1446.6,565.59,0.8458
366,19,car,1341.44,544.88,1420.47,634.95,1380.95,589.91,0.6598
366,29,car,1257.39,355.49,1307.65,418.95,1282.52,387.22,0.5743
366,31,car,1312.66,482.43,1374.03,559.49,1343.35,520.96,0.654
366,144,car,829.1,225.6,885.41,285.65,857.25,255.62,0.8646
366,201,car,699.24,191.83,761.13,245.61,730.19,218.72,0.7913
366,181,car,239.04,470.88,392.38,611.99,315.71,541.43,0.8538
366,245,car,602.49,473.4,720.53,602.45,661.51,537.92,0.8477
366,284,truck,374.73,521.59,545.57,699.52,460.15,610.56,0.5861
366,379,car,661.12,296.38,744.32,378.71,702.72,337.54,0.668
366,626,car,555.48,235.58,637.1,315.16,596.29,275.37,0.5801
366,441,car,781.18,192.87,836.26,254.98,808.72,223.92,0.6085
366,867,car,695.38,136.8,746.25,180.25,720.81,158.52,0.8453
366,763,car,751.86,83.65,791.94,117.64,771.9,100.65,0.7811
366,925,motorcycle,1305.0,795.49,1348.88,870.68,1326.94,833.09,0.6058
366,17,car,1405.95,616.9,1493.89,711.56,1449.92,664.23,0.7433
366,924,motorcycle,725.0,851.74,782.82,953.98,753.91,902.86,0.4599
366,950,motorcycle,670.03,696.01,726.75,786.91,698.39,741.46,0.6266
366,15,truck,1316.02,337.98,1396.67,454.56,1356.35,396.27,0.5635
366,612,car,897.65,354.62,953.03,435.3,925.34,394.96,0.4289
366,928,motorcycle,1296.12,590.57,1331.54,645.01,1313.83,617.79,0.6191
366,1055,motorcycle,1206.18,502.29,1232.99,549.72,1219.58,526.01,0.6137
366,839,car,987.33,162.15,1019.44,208.34,1003.38,185.25,0.5812
366,33,car,1238.51,325.79,1287.81,386.21,1263.16,356.0,0.4026
366,885,car,888.45,58.25,921.31,89.64,904.88,73.95,0.6183
366,1009,car,881.15,125.24,912.94,171.35,897.04,148.29,0.5399
366,1110,car,845.22,73.36,884.51,111.02,864.86,92.19,0.4513
366,1183,truck,796.38,48.8,852.01,100.57,824.2,74.68,0.5571
366,968,truck,936.45,16.82,959.01,47.81,947.73,32.32,0.3035
366,1193,car,862.73,36.41,896.59,62.93,879.66,49.67,0.4774
366,679,motorcycle,1394.8,723.42,1440.1,794.28,1417.45,758.85,0.2667
366,1150,car,1184.99,211.32,1214.52,240.03,1199.75,225.68,0.3483
367,6,car,1394.96,506.22,1497.92,621.74,1446.44,563.98,0.8419
367,19,car,1341.76,543.86,1420.81,633.74,1381.29,588.8,0.6414
367,29,car,1258.34,354.14,1306.34,414.48,1282.34,384.31,0.5614
367,31,car,1312.54,481.18,1374.23,558.76,1343.39,519.97,0.6683
367,144,car,827.81,225.85,884.7,286.62,856.26,256.24,0.8647
367,201,car,697.61,191.96,759.86,246.11,728.73,219.03,0.8202
367,181,car,231.71,474.64,386.73,617.34,309.22,545.99,0.8584
367,245,car,598.17,477.35,717.89,608.64,658.03,543.0,0.8204
367,284,truck,367.9,525.99,540.73,705.89,454.32,615.94,0.3731
367,379,car,659.11,297.97,742.44,380.61,700.78,339.29,0.7969
367,626,car,552.53,236.35,634.65,316.34,593.59,276.35,0.544
367,441,car,779.54,192.71,835.47,255.84,807.5,224.27,0.5458
367,867,car,693.83,135.91,745.24,179.69,719.53,157.8,0.8235
367,763,car,750.43,82.15,791.3,116.87,770.86,99.51,0.7652
367,925,motorcycle,1307.12,802.52,1351.27,878.23,1329.19,840.38,0.5715
367,17,car,1406.06,616.42,1494.51,711.17,1450.28,663.79,0.7077
